"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"SUBSAMPLED"	"propNA"
24	0.906723796967699	9	16	"Sleep"	"Yes"	0
25	0.936387607119314	10	16	"Sleep"	"Yes"	0
26	0.912698412698413	11	16	"Sleep"	"Yes"	0
27	0.896345514950166	12	16	"Sleep"	"Yes"	0
28	0.863095238095238	10	16	"Sleep"	"Yes"	0
29	0.923684210526316	10	16	"Sleep"	"Yes"	0
30	0.847066578773896	12	16	"Sleep"	"Yes"	0
1	0.882059800664452	13	17	"Sleep"	"Yes"	0
2	0.911997363216875	11	17	"Sleep"	"Yes"	0
3	0.948717948717949	12	17	"Sleep"	"Yes"	0
4	0.948684210526316	10	17	"Sleep"	"Yes"	0
5	0.961538461538462	11	17	"Sleep"	"Yes"	0
6	0.899064171122995	12	17	"Sleep"	"Yes"	0
7	0.910714285714286	13	17	"Sleep"	"Yes"	0
8	0.890033222591362	11	17	"Sleep"	"Yes"	0
9	0.908730158730159	16	17	"Sleep"	"Yes"	0
10	0.893210283454186	9	17	"Sleep"	"Yes"	0
11	0.974086378737542	11	17	"Sleep"	"Yes"	0
12	0.952380952380952	10	17	"Sleep"	"Yes"	0
13	0.920237310481213	12	17	"Sleep"	"Yes"	0
14	0.921791443850267	11	17	"Sleep"	"Yes"	0
15	0.936387607119314	11	17	"Sleep"	"Yes"	0
16	0.94040404040404	12	17	"Sleep"	"Yes"	0
17	0.921555702043507	13	17	"Sleep"	"Yes"	0
18	0.936363636363636	11	17	"Sleep"	"Yes"	0
19	0.917171717171717	10	17	"Sleep"	"Yes"	0
20	0.851021753460778	11	17	"Sleep"	"Yes"	0
21	0.876336898395722	10	17	"Sleep"	"Yes"	0
22	0.936497326203209	12	17	"Sleep"	"Yes"	0
23	0.91025641025641	11	17	"Sleep"	"Yes"	0
24	0.839393939393939	11	17	"Sleep"	"Yes"	0
25	0.973737373737374	10	17	"Sleep"	"Yes"	0
26	0.875	15	17	"Sleep"	"Yes"	0
27	0.948717948717949	13	17	"Sleep"	"Yes"	0
28	0.888126286890872	10	17	"Sleep"	"Yes"	0
29	0.91025641025641	12	17	"Sleep"	"Yes"	0
30	0.883838383838384	15	17	"Sleep"	"Yes"	0
1	0.89671052631579	11	18	"Sleep"	"Yes"	0
2	0.937705998681608	11	18	"Sleep"	"Yes"	0
3	0.962635869565217	11	18	"Sleep"	"Yes"	0
4	0.961842105263158	13	18	"Sleep"	"Yes"	0
5	0.909868421052632	11	18	"Sleep"	"Yes"	0
6	0.861631016042781	11	18	"Sleep"	"Yes"	0
7	0.949342105263158	11	18	"Sleep"	"Yes"	0
8	0.91025641025641	14	18	"Sleep"	"Yes"	0
9	0.912698412698413	11	18	"Sleep"	"Yes"	0
10	0.974086378737542	12	18	"Sleep"	"Yes"	0
11	0.925510876730389	10	18	"Sleep"	"Yes"	0
12	0.89572192513369	9	18	"Sleep"	"Yes"	0
13	0.896052631578947	11	18	"Sleep"	"Yes"	0
14	0.898026315789474	10	18	"Sleep"	"Yes"	0
15	0.936184210526316	14	18	"Sleep"	"Yes"	0
16	0.948684210526316	9	18	"Sleep"	"Yes"	0
17	0.935526315789474	11	18	"Sleep"	"Yes"	0
18	0.91025641025641	12	18	"Sleep"	"Yes"	0
19	0.936184210526316	10	18	"Sleep"	"Yes"	0
20	0.830916282135794	10	18	"Sleep"	"Yes"	0
21	0.915946843853821	12	18	"Sleep"	"Yes"	0
22	0.948582729070534	12	18	"Sleep"	"Yes"	0
23	0.906060606060606	13	18	"Sleep"	"Yes"	0
24	0.884615384615385	12	18	"Sleep"	"Yes"	0
25	0.89671052631579	10	18	"Sleep"	"Yes"	0
26	0.921710526315789	10	18	"Sleep"	"Yes"	0
27	0.863216875411997	11	18	"Sleep"	"Yes"	0
28	0.943434343434343	12	18	"Sleep"	"Yes"	0
29	0.884358288770054	11	18	"Sleep"	"Yes"	0
30	0.934868421052632	11	18	"Sleep"	"Yes"	0
1	0.898777173913043	9	19	"Sleep"	"Yes"	0
2	0.931229235880399	10	19	"Sleep"	"Yes"	0
3	0.924192485168095	11	19	"Sleep"	"Yes"	0
4	0.872368421052632	10	19	"Sleep"	"Yes"	0
5	0.94047619047619	11	19	"Sleep"	"Yes"	0
6	0.85054347826087	10	19	"Sleep"	"Yes"	0
7	0.90265780730897	10	19	"Sleep"	"Yes"	0
8	0.922619047619048	12	19	"Sleep"	"Yes"	0
9	0.960777851021754	11	19	"Sleep"	"Yes"	0
10	0.961538461538462	10	19	"Sleep"	"Yes"	0
11	0.922619047619048	12	19	"Sleep"	"Yes"	0
12	0.934782608695652	11	19	"Sleep"	"Yes"	0
13	0.95	10	19	"Sleep"	"Yes"	0
14	0.787698412698413	10	19	"Sleep"	"Yes"	0
15	0.950830564784053	10	19	"Sleep"	"Yes"	0
16	0.89671052631579	11	19	"Sleep"	"Yes"	0
17	0.875747508305648	12	19	"Sleep"	"Yes"	0
18	0.91025641025641	11	19	"Sleep"	"Yes"	0
19	0.906746031746032	10	19	"Sleep"	"Yes"	0
20	0.911111111111111	11	19	"Sleep"	"Yes"	0
21	0.928475935828877	14	19	"Sleep"	"Yes"	0
22	0.911997363216875	11	19	"Sleep"	"Yes"	0
23	0.925252525252525	11	19	"Sleep"	"Yes"	0
24	0.90625	10	19	"Sleep"	"Yes"	0
25	0.948026315789474	10	19	"Sleep"	"Yes"	0
26	0.917171717171717	10	19	"Sleep"	"Yes"	0
27	0.884970336189848	13	19	"Sleep"	"Yes"	0
28	0.96031746031746	12	19	"Sleep"	"Yes"	0
29	0.911997363216875	12	19	"Sleep"	"Yes"	0
30	0.9375	11	19	"Sleep"	"Yes"	0
1	0.965909090909091	10	20	"Sleep"	"Yes"	0
2	0.887783115991764	8	20	"Sleep"	"Yes"	0
3	0.858974358974359	9	20	"Sleep"	"Yes"	0
4	0.919601328903655	11	20	"Sleep"	"Yes"	0
5	0.884868421052632	11	20	"Sleep"	"Yes"	0
6	0.872368421052632	9	20	"Sleep"	"Yes"	0
7	0.951515151515152	11	20	"Sleep"	"Yes"	0
8	0.820039551746869	11	20	"Sleep"	"Yes"	0
9	0.922619047619048	11	20	"Sleep"	"Yes"	0
10	0.935526315789474	9	20	"Sleep"	"Yes"	0
11	0.961842105263158	10	20	"Sleep"	"Yes"	0
12	0.923026315789474	13	20	"Sleep"	"Yes"	0
13	0.870394736842105	13	20	"Sleep"	"Yes"	0
14	0.924342105263158	12	20	"Sleep"	"Yes"	0
15	0.933750823994726	10	20	"Sleep"	"Yes"	0
16	0.925	11	20	"Sleep"	"Yes"	0
17	0.875	10	20	"Sleep"	"Yes"	0
18	0.884615384615385	13	20	"Sleep"	"Yes"	0
19	0.894949494949495	11	20	"Sleep"	"Yes"	0
20	0.98936170212766	12	20	"Sleep"	"Yes"	0
21	0.98936170212766	10	20	"Sleep"	"Yes"	0
22	0.899064171122995	8	20	"Sleep"	"Yes"	0
23	0.936507936507937	10	20	"Sleep"	"Yes"	0
24	0.923076923076923	12	20	"Sleep"	"Yes"	0
25	0.906746031746032	10	20	"Sleep"	"Yes"	0
26	0.926587301587302	10	20	"Sleep"	"Yes"	0
27	0.932539682539683	11	20	"Sleep"	"Yes"	0
28	0.951515151515152	10	20	"Sleep"	"Yes"	0
29	0.902020202020202	10	20	"Sleep"	"Yes"	0
30	0.973737373737374	11	20	"Sleep"	"Yes"	0
1	0.933155080213904	10	21	"Sleep"	"Yes"	0
2	0.926829268292683	10	21	"Sleep"	"Yes"	0
3	0.922368421052632	11	21	"Sleep"	"Yes"	0
4	0.839673913043478	10	21	"Sleep"	"Yes"	0
5	0.903532608695652	11	21	"Sleep"	"Yes"	0
6	0.950396825396825	12	21	"Sleep"	"Yes"	0
7	0.950830564784053	11	21	"Sleep"	"Yes"	0
8	0.936507936507937	11	21	"Sleep"	"Yes"	0
9	0.875747508305648	10	21	"Sleep"	"Yes"	0
10	0.897368421052632	10	21	"Sleep"	"Yes"	0
11	0.884210526315789	13	21	"Sleep"	"Yes"	0
12	0.886904761904762	11	21	"Sleep"	"Yes"	0
13	0.896345514950166	8	21	"Sleep"	"Yes"	0
14	0.957880434782609	11	21	"Sleep"	"Yes"	0
15	0.857236842105263	12	21	"Sleep"	"Yes"	0
16	0.922368421052632	13	21	"Sleep"	"Yes"	0
17	0.920634920634921	11	21	"Sleep"	"Yes"	0
18	0.896345514950166	14	21	"Sleep"	"Yes"	0
19	0.880952380952381	10	21	"Sleep"	"Yes"	0
20	0.863095238095238	12	21	"Sleep"	"Yes"	0
21	0.858288770053476	10	21	"Sleep"	"Yes"	0
22	0.933155080213904	13	21	"Sleep"	"Yes"	0
23	0.962635869565217	10	21	"Sleep"	"Yes"	0
24	0.914141414141414	12	21	"Sleep"	"Yes"	0
25	0.922619047619048	14	21	"Sleep"	"Yes"	0
26	0.832894736842105	9	21	"Sleep"	"Yes"	0
27	0.909360580092287	11	21	"Sleep"	"Yes"	0
28	0.948582729070534	12	21	"Sleep"	"Yes"	0
29	0.903030303030303	11	21	"Sleep"	"Yes"	0
30	0.91025641025641	10	21	"Sleep"	"Yes"	0
1	0.973684210526316	11	22	"Sleep"	"Yes"	0
2	0.906746031746032	10	22	"Sleep"	"Yes"	0
3	0.887878787878788	9	22	"Sleep"	"Yes"	0
4	0.945514950166113	12	22	"Sleep"	"Yes"	0
5	0.88125	13	22	"Sleep"	"Yes"	0
6	0.875	10	22	"Sleep"	"Yes"	0
7	0.915946843853821	12	22	"Sleep"	"Yes"	0
8	0.846153846153846	9	22	"Sleep"	"Yes"	0
9	0.856624917600527	10	22	"Sleep"	"Yes"	0
10	0.891029900332226	10	22	"Sleep"	"Yes"	0
11	0.930232558139535	10	22	"Sleep"	"Yes"	0
12	0.91025641025641	12	22	"Sleep"	"Yes"	0
13	0.936184210526316	12	22	"Sleep"	"Yes"	0
14	0.875	10	22	"Sleep"	"Yes"	0
15	0.867774086378738	11	22	"Sleep"	"Yes"	0
16	0.884868421052632	12	22	"Sleep"	"Yes"	0
17	0.9024064171123	12	22	"Sleep"	"Yes"	0
18	0.922259136212625	14	22	"Sleep"	"Yes"	0
19	0.925133689839572	10	22	"Sleep"	"Yes"	0
20	0.974358974358974	11	22	"Sleep"	"Yes"	0
21	0.936507936507937	11	22	"Sleep"	"Yes"	0
22	0.884615384615385	11	22	"Sleep"	"Yes"	0
23	0.881015161502966	9	22	"Sleep"	"Yes"	0
24	0.909059711736445	12	22	"Sleep"	"Yes"	0
25	0.927574750830565	10	22	"Sleep"	"Yes"	0
26	0.917112299465241	11	22	"Sleep"	"Yes"	0
27	0.856624917600527	9	22	"Sleep"	"Yes"	0
28	0.942255434782609	13	22	"Sleep"	"Yes"	0
29	0.961538461538462	11	22	"Sleep"	"Yes"	0
30	0.922619047619048	10	22	"Sleep"	"Yes"	0
1	0.911997363216875	10	23	"Sleep"	"Yes"	0
2	0.828877005347594	10	23	"Sleep"	"Yes"	0
3	0.846153846153846	10	23	"Sleep"	"Yes"	0
4	0.873015873015873	13	23	"Sleep"	"Yes"	0
5	0.871052631578947	10	23	"Sleep"	"Yes"	0
6	0.897435897435897	13	23	"Sleep"	"Yes"	0
7	0.868820039551747	11	23	"Sleep"	"Yes"	0
8	0.852491694352159	11	23	"Sleep"	"Yes"	0
9	0.871794871794872	11	23	"Sleep"	"Yes"	0
10	0.936507936507937	11	23	"Sleep"	"Yes"	0
11	0.928571428571429	11	23	"Sleep"	"Yes"	0
12	0.906060606060606	12	23	"Sleep"	"Yes"	0
13	0.939202657807309	10	23	"Sleep"	"Yes"	0
14	0.923684210526316	10	23	"Sleep"	"Yes"	0
15	0.904318936877076	12	23	"Sleep"	"Yes"	0
16	0.904318936877076	11	23	"Sleep"	"Yes"	0
17	0.910714285714286	11	23	"Sleep"	"Yes"	0
18	0.903743315508021	12	23	"Sleep"	"Yes"	0
19	0.90797342192691	10	23	"Sleep"	"Yes"	0
20	0.903532608695652	10	23	"Sleep"	"Yes"	0
21	0.925133689839572	11	23	"Sleep"	"Yes"	0
22	0.877144818119423	12	23	"Sleep"	"Yes"	0
23	0.922874093605801	12	23	"Sleep"	"Yes"	0
24	0.93452380952381	11	23	"Sleep"	"Yes"	0
25	0.935526315789474	11	23	"Sleep"	"Yes"	0
26	0.91063122923588	13	23	"Sleep"	"Yes"	0
27	0.905748663101604	13	23	"Sleep"	"Yes"	0
28	0.936387607119314	10	23	"Sleep"	"Yes"	0
29	0.921052631578947	10	23	"Sleep"	"Yes"	0
30	0.935897435897436	10	23	"Sleep"	"Yes"	0
1	0.923076923076923	12	24	"Sleep"	"Yes"	0
2	0.884358288770054	11	24	"Sleep"	"Yes"	0
3	0.898777173913043	11	24	"Sleep"	"Yes"	0
4	0.898809523809524	11	24	"Sleep"	"Yes"	0
5	0.89375	10	24	"Sleep"	"Yes"	0
6	0.973930481283422	11	24	"Sleep"	"Yes"	0
7	0.884615384615385	11	24	"Sleep"	"Yes"	0
8	0.930232558139535	10	24	"Sleep"	"Yes"	0
9	0.879401993355482	15	24	"Sleep"	"Yes"	0
10	0.912698412698413	11	24	"Sleep"	"Yes"	0
11	0.898777173913043	10	24	"Sleep"	"Yes"	0
12	0.884615384615385	9	24	"Sleep"	"Yes"	0
13	0.896052631578947	9	24	"Sleep"	"Yes"	0
14	0.885526315789474	13	24	"Sleep"	"Yes"	0
15	0.939202657807309	10	24	"Sleep"	"Yes"	0
16	0.974358974358974	11	24	"Sleep"	"Yes"	0
17	0.874086378737542	10	24	"Sleep"	"Yes"	0
18	0.949901120632828	14	24	"Sleep"	"Yes"	0
19	0.936507936507937	11	24	"Sleep"	"Yes"	0
20	0.971428571428571	12	24	"Sleep"	"Yes"	0
21	0.897368421052632	10	24	"Sleep"	"Yes"	0
22	0.936184210526316	10	24	"Sleep"	"Yes"	0
23	0.909868421052632	10	24	"Sleep"	"Yes"	0
24	0.922619047619048	10	24	"Sleep"	"Yes"	0
25	0.91010101010101	11	24	"Sleep"	"Yes"	0
26	0.948582729070534	10	24	"Sleep"	"Yes"	0
27	0.906746031746032	12	24	"Sleep"	"Yes"	0
28	0.925510876730389	12	24	"Sleep"	"Yes"	0
29	0.909059711736445	10	24	"Sleep"	"Yes"	0
30	0.909868421052632	10	24	"Sleep"	"Yes"	0
1	0.89293067947838	11	25	"Sleep"	"Yes"	0
2	0.948026315789474	11	25	"Sleep"	"Yes"	0
3	0.925	10	25	"Sleep"	"Yes"	0
4	0.885526315789474	11	25	"Sleep"	"Yes"	0
5	0.89671052631579	8	25	"Sleep"	"Yes"	0
6	0.873015873015873	9	25	"Sleep"	"Yes"	0
7	0.948172757475083	12	25	"Sleep"	"Yes"	0
8	0.858552631578947	12	25	"Sleep"	"Yes"	0
9	0.897435897435897	10	25	"Sleep"	"Yes"	0
10	0.931229235880399	10	25	"Sleep"	"Yes"	0
11	0.939839572192513	11	25	"Sleep"	"Yes"	0
12	0.90112063282795	10	25	"Sleep"	"Yes"	0
13	0.884868421052632	15	25	"Sleep"	"Yes"	0
14	0.91025641025641	14	25	"Sleep"	"Yes"	0
15	0.88903743315508	10	25	"Sleep"	"Yes"	0
16	0.910526315789474	9	25	"Sleep"	"Yes"	0
17	0.91468253968254	10	25	"Sleep"	"Yes"	0
18	0.831313131313131	9	25	"Sleep"	"Yes"	0
19	0.895847066578774	10	25	"Sleep"	"Yes"	0
20	0.871456822676335	11	25	"Sleep"	"Yes"	0
21	0.860580092287409	11	25	"Sleep"	"Yes"	0
22	0.944444444444444	11	25	"Sleep"	"Yes"	0
23	0.884920634920635	9	25	"Sleep"	"Yes"	0
24	0.884615384615385	12	25	"Sleep"	"Yes"	0
25	0.921555702043507	12	25	"Sleep"	"Yes"	0
26	0.963414634146341	13	25	"Sleep"	"Yes"	0
27	0.948172757475083	11	25	"Sleep"	"Yes"	0
28	0.95	12	25	"Sleep"	"Yes"	0
29	0.898483849703362	10	25	"Sleep"	"Yes"	0
30	0.936387607119314	11	25	"Sleep"	"Yes"	0
1	0.928475935828877	13	26	"Sleep"	"Yes"	0
2	0.909360580092287	8	26	"Sleep"	"Yes"	0
3	0.961538461538462	11	26	"Sleep"	"Yes"	0
4	0.922619047619048	8	26	"Sleep"	"Yes"	0
5	0.91025641025641	11	26	"Sleep"	"Yes"	0
6	0.859126984126984	10	26	"Sleep"	"Yes"	0
7	0.910714285714286	11	26	"Sleep"	"Yes"	0
8	0.906723796967699	10	26	"Sleep"	"Yes"	0
9	0.900401069518717	10	26	"Sleep"	"Yes"	0
10	0.858552631578947	9	26	"Sleep"	"Yes"	0
11	0.944444444444444	11	26	"Sleep"	"Yes"	0
12	0.956521739130435	11	26	"Sleep"	"Yes"	0
13	0.909868421052632	11	26	"Sleep"	"Yes"	0
14	0.948026315789474	11	26	"Sleep"	"Yes"	0
15	0.947860962566845	11	26	"Sleep"	"Yes"	0
16	0.833562113932738	10	26	"Sleep"	"Yes"	0
17	0.924192485168095	11	26	"Sleep"	"Yes"	0
18	0.858552631578947	10	26	"Sleep"	"Yes"	0
19	0.860526315789474	9	26	"Sleep"	"Yes"	0
20	0.935526315789474	14	26	"Sleep"	"Yes"	0
21	0.904318936877076	9	26	"Sleep"	"Yes"	0
22	0.921791443850267	12	26	"Sleep"	"Yes"	0
23	0.920516304347826	12	26	"Sleep"	"Yes"	0
24	0.936184210526316	11	26	"Sleep"	"Yes"	0
25	0.871794871794872	10	26	"Sleep"	"Yes"	0
26	0.961842105263158	13	26	"Sleep"	"Yes"	0
27	0.871710526315789	13	26	"Sleep"	"Yes"	0
28	0.96031746031746	10	26	"Sleep"	"Yes"	0
29	0.949901120632828	11	26	"Sleep"	"Yes"	0
30	0.896825396825397	11	26	"Sleep"	"Yes"	0
1	0.876336898395722	10	27	"Sleep"	"Yes"	0
2	0.890033222591362	11	27	"Sleep"	"Yes"	0
3	0.925271739130435	11	27	"Sleep"	"Yes"	0
4	0.918650793650794	11	27	"Sleep"	"Yes"	0
5	0.909360580092287	12	27	"Sleep"	"Yes"	0
6	0.897368421052632	11	27	"Sleep"	"Yes"	0
7	0.929812834224599	10	27	"Sleep"	"Yes"	0
8	0.892379679144385	11	27	"Sleep"	"Yes"	0
9	0.873026315789474	10	27	"Sleep"	"Yes"	0
10	0.898989898989899	11	27	"Sleep"	"Yes"	0
11	0.936507936507937	14	27	"Sleep"	"Yes"	0
12	0.923076923076923	12	27	"Sleep"	"Yes"	0
13	0.95	14	27	"Sleep"	"Yes"	0
14	0.93125	11	27	"Sleep"	"Yes"	0
15	0.926587301587302	12	27	"Sleep"	"Yes"	0
16	0.920237310481213	10	27	"Sleep"	"Yes"	0
17	0.921555702043507	9	27	"Sleep"	"Yes"	0
18	0.871456822676335	10	27	"Sleep"	"Yes"	0
19	0.858974358974359	11	27	"Sleep"	"Yes"	0
20	0.896345514950166	12	27	"Sleep"	"Yes"	0
21	0.945514950166113	11	27	"Sleep"	"Yes"	0
22	0.817934782608696	10	27	"Sleep"	"Yes"	0
23	0.948412698412698	11	27	"Sleep"	"Yes"	0
24	0.923684210526316	10	27	"Sleep"	"Yes"	0
25	0.95	11	27	"Sleep"	"Yes"	0
26	0.959224598930481	10	27	"Sleep"	"Yes"	0
27	0.91025641025641	12	27	"Sleep"	"Yes"	0
28	0.883838383838384	11	27	"Sleep"	"Yes"	0
29	0.939393939393939	11	27	"Sleep"	"Yes"	0
30	0.868820039551747	10	27	"Sleep"	"Yes"	0
1	0.936184210526316	12	28	"Sleep"	"Yes"	0
2	0.913315754779169	10	28	"Sleep"	"Yes"	0
3	0.895959595959596	10	28	"Sleep"	"Yes"	0
4	0.922874093605801	11	28	"Sleep"	"Yes"	0
5	0.834871456822676	11	28	"Sleep"	"Yes"	0
6	0.910526315789474	11	28	"Sleep"	"Yes"	0
7	0.936507936507937	11	28	"Sleep"	"Yes"	0
8	0.896825396825397	14	28	"Sleep"	"Yes"	0
9	0.887375415282392	12	28	"Sleep"	"Yes"	0
10	0.936184210526316	12	28	"Sleep"	"Yes"	0
11	0.914141414141414	11	28	"Sleep"	"Yes"	0
12	0.887700534759358	10	28	"Sleep"	"Yes"	0
13	0.948172757475083	13	28	"Sleep"	"Yes"	0
14	0.899064171122995	9	28	"Sleep"	"Yes"	0
15	0.887375415282392	11	28	"Sleep"	"Yes"	0
16	0.948412698412698	12	28	"Sleep"	"Yes"	0
17	0.940896739130435	13	28	"Sleep"	"Yes"	0
18	0.923076923076923	11	28	"Sleep"	"Yes"	0
19	0.858803986710963	8	28	"Sleep"	"Yes"	0
20	0.891029900332226	9	28	"Sleep"	"Yes"	0
21	0.919601328903655	11	28	"Sleep"	"Yes"	0
22	0.935897435897436	12	28	"Sleep"	"Yes"	0
23	0.910526315789474	10	28	"Sleep"	"Yes"	0
24	0.894949494949495	11	28	"Sleep"	"Yes"	0
25	0.88233355306526	9	28	"Sleep"	"Yes"	0
26	0.863095238095238	13	28	"Sleep"	"Yes"	0
27	0.871052631578947	11	28	"Sleep"	"Yes"	0
28	0.897165458141068	11	28	"Sleep"	"Yes"	0
29	0.89572192513369	11	28	"Sleep"	"Yes"	0
30	0.909210526315789	11	28	"Sleep"	"Yes"	0
1	0.935416666666667	13	29	"Sleep"	"Yes"	0
2	0.902020202020202	9	29	"Sleep"	"Yes"	0
3	0.923076923076923	11	29	"Sleep"	"Yes"	0
4	0.907085561497326	16	29	"Sleep"	"Yes"	0
5	0.908042188529993	10	29	"Sleep"	"Yes"	0
6	0.895847066578774	10	29	"Sleep"	"Yes"	0
7	0.902083333333333	11	29	"Sleep"	"Yes"	0
8	0.909360580092287	13	29	"Sleep"	"Yes"	0
9	0.871052631578947	11	29	"Sleep"	"Yes"	0
10	0.948172757475083	12	29	"Sleep"	"Yes"	0
11	0.871031746031746	12	29	"Sleep"	"Yes"	0
12	0.912698412698413	10	29	"Sleep"	"Yes"	0
13	0.947474747474747	12	29	"Sleep"	"Yes"	0
14	0.922619047619048	11	29	"Sleep"	"Yes"	0
15	0.913315754779169	10	29	"Sleep"	"Yes"	0
16	0.974086378737542	15	29	"Sleep"	"Yes"	0
17	0.873015873015873	11	29	"Sleep"	"Yes"	0
18	0.912698412698413	9	29	"Sleep"	"Yes"	0
19	0.925510876730389	12	29	"Sleep"	"Yes"	0
20	0.923026315789474	10	29	"Sleep"	"Yes"	0
21	0.897368421052632	11	29	"Sleep"	"Yes"	0
22	0.924192485168095	10	29	"Sleep"	"Yes"	0
23	0.878968253968254	10	29	"Sleep"	"Yes"	0
24	0.911184210526316	12	29	"Sleep"	"Yes"	0
25	0.861461794019934	12	29	"Sleep"	"Yes"	0
26	0.869047619047619	11	29	"Sleep"	"Yes"	0
27	0.873089700996678	15	29	"Sleep"	"Yes"	0
28	0.974342105263158	10	29	"Sleep"	"Yes"	0
29	0.908042188529993	10	29	"Sleep"	"Yes"	0
30	0.924916943521595	11	29	"Sleep"	"Yes"	0
1	0.88233355306526	12	30	"Sleep"	"Yes"	0
2	0.940896739130435	11	30	"Sleep"	"Yes"	0
3	0.911184210526316	12	30	"Sleep"	"Yes"	0
4	0.924603174603175	11	30	"Sleep"	"Yes"	0
5	0.924603174603175	11	30	"Sleep"	"Yes"	0
6	0.871456822676335	10	30	"Sleep"	"Yes"	0
7	0.867527173913043	10	30	"Sleep"	"Yes"	0
8	0.877083333333333	13	30	"Sleep"	"Yes"	0
9	0.918181818181818	14	30	"Sleep"	"Yes"	0
10	0.896345514950166	10	30	"Sleep"	"Yes"	0
11	0.909360580092287	9	30	"Sleep"	"Yes"	0
12	0.894949494949495	11	30	"Sleep"	"Yes"	0
13	0.898764584763212	10	30	"Sleep"	"Yes"	0
14	0.919601328903655	12	30	"Sleep"	"Yes"	0
15	0.941317776252574	10	30	"Sleep"	"Yes"	0
16	0.886184210526316	11	30	"Sleep"	"Yes"	0
17	0.887907608695652	12	30	"Sleep"	"Yes"	0
18	0.875747508305648	11	30	"Sleep"	"Yes"	0
19	0.936507936507937	10	30	"Sleep"	"Yes"	0
20	0.948582729070534	10	30	"Sleep"	"Yes"	0
21	0.962096242584047	11	30	"Sleep"	"Yes"	0
22	0.973684210526316	13	30	"Sleep"	"Yes"	0
23	0.936544850498339	11	30	"Sleep"	"Yes"	0
24	0.925252525252525	11	30	"Sleep"	"Yes"	0
25	0.9024064171123	12	30	"Sleep"	"Yes"	0
26	0.973232669869595	11	30	"Sleep"	"Yes"	0
27	0.945514950166113	10	30	"Sleep"	"Yes"	0
28	0.871794871794872	10	30	"Sleep"	"Yes"	0
29	0.910427807486631	10	30	"Sleep"	"Yes"	0
30	0.953488372093023	11	30	"Sleep"	"Yes"	0
1	0.6	1	1	"Sleep"	"Yes"	0.7
2	0.603174603174603	1	1	"Sleep"	"Yes"	0.7
3	0.594919786096257	1	1	"Sleep"	"Yes"	0.7
4	0.583717864205669	1	1	"Sleep"	"Yes"	0.7
5	0.63953488372093	1	1	"Sleep"	"Yes"	0.7
6	0.636363636363636	1	1	"Sleep"	"Yes"	0.7
7	0.63953488372093	1	1	"Sleep"	"Yes"	0.7
8	0.624342105263158	1	1	"Sleep"	"Yes"	0.7
9	0.595588235294118	1	1	"Sleep"	"Yes"	0.7
10	0.611842105263158	1	1	"Sleep"	"Yes"	0.7
11	0.604651162790698	1	1	"Sleep"	"Yes"	0.7
12	0.642857142857143	1	1	"Sleep"	"Yes"	0.7
13	0.61831550802139	1	1	"Sleep"	"Yes"	0.7
14	0.6125	1	1	"Sleep"	"Yes"	0.7
15	0.603174603174603	1	1	"Sleep"	"Yes"	0.7
16	0.573026315789474	1	1	"Sleep"	"Yes"	0.7
17	0.611842105263158	1	1	"Sleep"	"Yes"	0.7
18	0.565116279069767	1	1	"Sleep"	"Yes"	0.7
19	0.625	1	1	"Sleep"	"Yes"	0.7
20	0.65	1	1	"Sleep"	"Yes"	0.7
21	0.602564102564103	1	1	"Sleep"	"Yes"	0.7
22	0.652777777777778	1	1	"Sleep"	"Yes"	0.7
23	0.675675675675676	1	1	"Sleep"	"Yes"	0.7
24	0.567567567567568	1	1	"Sleep"	"Yes"	0.7
25	0.583040112596763	1	1	"Sleep"	"Yes"	0.7
26	0.682910089224434	1	1	"Sleep"	"Yes"	0.7
27	0.684210526315789	1	1	"Sleep"	"Yes"	0.7
28	0.599206349206349	1	1	"Sleep"	"Yes"	0.7
29	0.605921052631579	1	1	"Sleep"	"Yes"	0.7
30	0.646341463414634	1	1	"Sleep"	"Yes"	0.7
1	0.733881578947368	2	2	"Sleep"	"Yes"	0.7
2	0.649494949494949	2	2	"Sleep"	"Yes"	0.7
3	0.674342105263158	2	2	"Sleep"	"Yes"	0.7
4	0.606789716545814	2	2	"Sleep"	"Yes"	0.7
5	0.641683103221565	2	2	"Sleep"	"Yes"	0.7
6	0.594078947368421	1	2	"Sleep"	"Yes"	0.7
7	0.685416666666667	2	2	"Sleep"	"Yes"	0.7
8	0.725	2	2	"Sleep"	"Yes"	0.7
9	0.682724252491694	2	2	"Sleep"	"Yes"	0.7
10	0.606481481481482	2	2	"Sleep"	"Yes"	0.7
11	0.664036817882972	2	2	"Sleep"	"Yes"	0.7
12	0.708637873754153	2	2	"Sleep"	"Yes"	0.7
13	0.723684210526316	2	2	"Sleep"	"Yes"	0.7
14	0.673737373737374	2	2	"Sleep"	"Yes"	0.7
15	0.658536585365854	2	2	"Sleep"	"Yes"	0.7
16	0.690664036817883	2	2	"Sleep"	"Yes"	0.7
17	0.653820598006644	2	2	"Sleep"	"Yes"	0.7
18	0.708333333333333	2	2	"Sleep"	"Yes"	0.7
19	0.658730158730159	2	2	"Sleep"	"Yes"	0.7
20	0.694019933554817	2	2	"Sleep"	"Yes"	0.7
21	0.623355263157895	2	2	"Sleep"	"Yes"	0.7
22	0.722368421052632	2	2	"Sleep"	"Yes"	0.7
